url,brend,model,year
https://autorating.ru/cars/volkswagen/tiguan-2007/,volkswagen,tiguan,2007
https://autorating.ru/cars/volkswagen/caddy-2006/,volkswagen,caddy,2006
https://autorating.ru/cars/volkswagen/eos-2006/,volkswagen,eos,2006
https://autorating.ru/cars/volkswagen/jetta-2006/,volkswagen,jetta,2006
https://autorating.ru/cars/volkswagen/passat-2006/,volkswagen,passat,2006
https://autorating.ru/cars/volkswagen/passat-variant-2006/,volkswagen,passat,variant
https://autorating.ru/cars/volkswagen/touareg-2005/,volkswagen,touareg,2005
https://autorating.ru/cars/volkswagen/golf-plus-2005/,volkswagen,golf,plus
https://autorating.ru/cars/volkswagen/multivan-2005/,volkswagen,multivan,2005
https://autorating.ru/cars/volkswagen/polo-2005/,volkswagen,polo,2005
https://autorating.ru/cars/volkswagen/sharan-2005/,volkswagen,sharan,2005
https://autorating.ru/cars/volkswagen/golf-2004/,volkswagen,golf,2004
https://autorating.ru/cars/volkswagen/new-beetle-2003/,volkswagen,new,beetle
https://autorating.ru/cars/volkswagen/transporter-2003/,volkswagen,transporter,2003
https://autorating.ru/cars/volkswagen/passat-variant-2004/,volkswagen,passat,variant
https://autorating.ru/cars/volkswagen/bora-1999/,volkswagen,bora,1999
https://autorating.ru/cars/volkswagen/caddy-1996/,volkswagen,caddy,1996
https://autorating.ru/cars/volkswagen/pointer-1996/,volkswagen,pointer,1996
https://autorating.ru/cars/volvo/xc40-2018/,volvo,xc40,2018
https://autorating.ru/cars/volvo/v40-cross-country-2017/,volvo,v40,cross
https://autorating.ru/cars/volvo/xc60-2017/,volvo,xc60,2017
https://autorating.ru/cars/volvo/s90-2016/,volvo,s90,2016
https://autorating.ru/cars/volvo/v90-cross-country-2016/,volvo,v90,cross
https://autorating.ru/cars/volvo/s60-cross-country-2015/,volvo,s60,cross
https://autorating.ru/cars/volvo/s80-2014/,volvo,s80,2014
https://autorating.ru/cars/volvo/v60-cross-country-2012/,volvo,v60,cross
https://autorating.ru/cars/volvo/v60-plug-in-hybrid-2014/,volvo,v60,plug
https://autorating.ru/cars/volvo/xc90-2014/,volvo,xc90,2014
https://autorating.ru/cars/volvo/s60-2013/,volvo,s60,2013
https://autorating.ru/cars/volvo/xc60-2013/,volvo,xc60,2013
https://autorating.ru/cars/volvo/xc70-2013/,volvo,xc70,2013
https://autorating.ru/cars/volvo/v40-cross-country-2012/,volvo,v40,cross
https://autorating.ru/cars/volvo/s80-2011/,volvo,s80,2011
https://autorating.ru/cars/volvo/v60-2010/,volvo,v60,2010
https://autorating.ru/cars/volvo/xc70-2011/,volvo,xc70,2011
https://autorating.ru/cars/volvo/c30-2010/,volvo,c30,2010
https://autorating.ru/cars/volvo/c70-2010/,volvo,c70,2010
https://autorating.ru/cars/volvo/s60-2010/,volvo,s60,2010
https://autorating.ru/cars/volvo/s40-2008/,volvo,s40,2008
https://autorating.ru/cars/volvo/s80-2008/,volvo,s80,2008
https://autorating.ru/cars/volvo/xc60-2008/,volvo,xc60,2008
https://autorating.ru/cars/volvo/s60-2007/,volvo,s60,2007
https://autorating.ru/cars/volvo/v70-2007/,volvo,v70,2007
https://autorating.ru/cars/volvo/xc70-2007/,volvo,xc70,2007
https://autorating.ru/cars/volvo/c30-2006/,volvo,c30,2006
https://autorating.ru/cars/volvo/c70-2006/,volvo,c70,2006
https://autorating.ru/cars/volvo/xc90-2006/,volvo,xc90,2006
https://autorating.ru/cars/volvo/c70-2004/,volvo,c70,2004
https://autorating.ru/cars/volvo/s40-2004/,volvo,s40,2004
https://autorating.ru/cars/volvo/s60-awd-2004/,volvo,s60,awd
https://autorating.ru/cars/volvo/s60-r-2004/,volvo,s60,r
https://autorating.ru/cars/volvo/v50-2004/,volvo,v50,2004
https://autorating.ru/cars/volvo/xc70-2003/,volvo,xc70,2003
https://autorating.ru/cars/volvo/s60-2000/,volvo,s60,2000
https://autorating.ru/cars/volvo/s80-1998/,volvo,s80,1998
https://autorating.ru/cars/zaz/vida-2012/,zaz,vida,2012
https://autorating.ru/cars/zaz/vida-hb-2012/,zaz,vida,hb
https://autorating.ru/cars/zaz/chance-2009/,zaz,chance,2009
https://autorating.ru/cars/zaz/chance-sedan-2009/,zaz,chance,sedan
https://autorating.ru/cars/zaz/sens-2006/,zaz,sens,2006
